Label,Brand,Name,Price,Rank,Ingredients,Combination,Dry,Normal,Oily,Sensitive,acne,pimples,black heads,dull skin,wrinkles,dark circles,pollution,blue light,uv exposure
Suitable,PERRICONE MD,Neuropeptide Firming & Illuminating Under-Eye Cream,$170,5,"Water, Butylene Glycol, Glycerin, Dimethicone, Cyclopentasiloxane, Stearic Acid, Niacinamide, 1,2-Hexanediol, Cetearyl Alcohol, Sucrose Distearate, Cyclohexasiloxane, Caprylic/Capric Triglyceride, Behenic Acid, Polyglyceryl-10 Myristate, Cetyl Ethylhexanoate, Simmondsia Chinensis (Jojoba) Seed Oil, Macadamia Ternifolia Seed Oil, Argania Spinosa Kernel Oil, Titanium Dioxide, Dipeptide-2, Palmitoyl Tetrapeptide-7, Acetyl Tetrapeptide-9, Ceramide NP, Phytosteryl Isostearate, Hydrogenated Lecithin, Paeonia Suffruticosa Root Extract, Scutellaria Baicalensis Root Extract, Hesperidin Methyl Chalcone, Allantoin, Tocopheryl Acetate, Lactobacillus/Soybean Ferment Extract, Xanthan Gum, Adenosine, Viscum Album (Mistletoe) Leaf Extract, Imperata Cylindrica Root Extract, Synthetic Fluorphlogopite, Mannitol, Carbomer, Sodium Hydroxide, Disodium EDTA, Behenyl Alcohol, Batyl Alcohol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Glyceryl Stearate, Steareth-20, Tin Oxide.",0,0,0,1,0,0,0,0,0,0,1,0,0,0
Not Suitable ,PERRICONE MD,Neuropeptide Firming & Illuminating Under-Eye Cream,$170,5,"Water, Butylene Glycol, Glycerin, Dimethicone, Cyclopentasiloxane, Stearic Acid, Niacinamide, 1,2-Hexanediol, Cetearyl Alcohol, Sucrose Distearate, Cyclohexasiloxane, Caprylic/Capric Triglyceride, Behenic Acid, Polyglyceryl-10 Myristate, Cetyl Ethylhexanoate, Simmondsia Chinensis (Jojoba) Seed Oil, Macadamia Ternifolia Seed Oil, Argania Spinosa Kernel Oil, Titanium Dioxide, Dipeptide-2, Palmitoyl Tetrapeptide-7, Acetyl Tetrapeptide-9, Ceramide NP, Phytosteryl Isostearate, Hydrogenated Lecithin, Paeonia Suffruticosa Root Extract, Scutellaria Baicalensis Root Extract, Hesperidin Methyl Chalcone, Allantoin, Tocopheryl Acetate, Lactobacillus/Soybean Ferment Extract, Xanthan Gum, Adenosine, Viscum Album (Mistletoe) Leaf Extract, Imperata Cylindrica Root Extract, Synthetic Fluorphlogopite, Mannitol, Carbomer, Sodium Hydroxide, Disodium EDTA, Behenyl Alcohol, Batyl Alcohol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Glyceryl Stearate, Steareth-20, Tin Oxide.",0,0,0,0,1,1,0,0,0,0,0,1,0,0
Not Suitable ,PERRICONE MD,Neuropeptide Firming & Illuminating Under-Eye Cream,$170,5,"Water, Butylene Glycol, Glycerin, Dimethicone, Cyclopentasiloxane, Stearic Acid, Niacinamide, 1,2-Hexanediol, Cetearyl Alcohol, Sucrose Distearate, Cyclohexasiloxane, Caprylic/Capric Triglyceride, Behenic Acid, Polyglyceryl-10 Myristate, Cetyl Ethylhexanoate, Simmondsia Chinensis (Jojoba) Seed Oil, Macadamia Ternifolia Seed Oil, Argania Spinosa Kernel Oil, Titanium Dioxide, Dipeptide-2, Palmitoyl Tetrapeptide-7, Acetyl Tetrapeptide-9, Ceramide NP, Phytosteryl Isostearate, Hydrogenated Lecithin, Paeonia Suffruticosa Root Extract, Scutellaria Baicalensis Root Extract, Hesperidin Methyl Chalcone, Allantoin, Tocopheryl Acetate, Lactobacillus/Soybean Ferment Extract, Xanthan Gum, Adenosine, Viscum Album (Mistletoe) Leaf Extract, Imperata Cylindrica Root Extract, Synthetic Fluorphlogopite, Mannitol, Carbomer, Sodium Hydroxide, Disodium EDTA, Behenyl Alcohol, Batyl Alcohol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Glyceryl Stearate, Steareth-20, Tin Oxide.",0,0,0,0,1,0,1,0,0,0,0,1,0,0
Not Suitable ,PERRICONE MD,Neuropeptide Firming & Illuminating Under-Eye Cream,$170,5,"Water, Butylene Glycol, Glycerin, Dimethicone, Cyclopentasiloxane, Stearic Acid, Niacinamide, 1,2-Hexanediol, Cetearyl Alcohol, Sucrose Distearate, Cyclohexasiloxane, Caprylic/Capric Triglyceride, Behenic Acid, Polyglyceryl-10 Myristate, Cetyl Ethylhexanoate, Simmondsia Chinensis (Jojoba) Seed Oil, Macadamia Ternifolia Seed Oil, Argania Spinosa Kernel Oil, Titanium Dioxide, Dipeptide-2, Palmitoyl Tetrapeptide-7, Acetyl Tetrapeptide-9, Ceramide NP, Phytosteryl Isostearate, Hydrogenated Lecithin, Paeonia Suffruticosa Root Extract, Scutellaria Baicalensis Root Extract, Hesperidin Methyl Chalcone, Allantoin, Tocopheryl Acetate, Lactobacillus/Soybean Ferment Extract, Xanthan Gum, Adenosine, Viscum Album (Mistletoe) Leaf Extract, Imperata Cylindrica Root Extract, Synthetic Fluorphlogopite, Mannitol, Carbomer, Sodium Hydroxide, Disodium EDTA, Behenyl Alcohol, Batyl Alcohol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Glyceryl Stearate, Steareth-20, Tin Oxide.",0,0,0,0,1,0,0,1,0,0,0,1,0,0
Not Suitable ,PERRICONE MD,Neuropeptide Firming & Illuminating Under-Eye Cream,$170,5,"Water, Butylene Glycol, Glycerin, Dimethicone, Cyclopentasiloxane, Stearic Acid, Niacinamide, 1,2-Hexanediol, Cetearyl Alcohol, Sucrose Distearate, Cyclohexasiloxane, Caprylic/Capric Triglyceride, Behenic Acid, Polyglyceryl-10 Myristate, Cetyl Ethylhexanoate, Simmondsia Chinensis (Jojoba) Seed Oil, Macadamia Ternifolia Seed Oil, Argania Spinosa Kernel Oil, Titanium Dioxide, Dipeptide-2, Palmitoyl Tetrapeptide-7, Acetyl Tetrapeptide-9, Ceramide NP, Phytosteryl Isostearate, Hydrogenated Lecithin, Paeonia Suffruticosa Root Extract, Scutellaria Baicalensis Root Extract, Hesperidin Methyl Chalcone, Allantoin, Tocopheryl Acetate, Lactobacillus/Soybean Ferment Extract, Xanthan Gum, Adenosine, Viscum Album (Mistletoe) Leaf Extract, Imperata Cylindrica Root Extract, Synthetic Fluorphlogopite, Mannitol, Carbomer, Sodium Hydroxide, Disodium EDTA, Behenyl Alcohol, Batyl Alcohol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Glyceryl Stearate, Steareth-20, Tin Oxide.",0,0,0,0,1,0,0,0,1,0,0,1,0,0
Not Suitable ,PERRICONE MD,Neuropeptide Firming & Illuminating Under-Eye Cream,$170,5,"Water, Butylene Glycol, Glycerin, Dimethicone, Cyclopentasiloxane, Stearic Acid, Niacinamide, 1,2-Hexanediol, Cetearyl Alcohol, Sucrose Distearate, Cyclohexasiloxane, Caprylic/Capric Triglyceride, Behenic Acid, Polyglyceryl-10 Myristate, Cetyl Ethylhexanoate, Simmondsia Chinensis (Jojoba) Seed Oil, Macadamia Ternifolia Seed Oil, Argania Spinosa Kernel Oil, Titanium Dioxide, Dipeptide-2, Palmitoyl Tetrapeptide-7, Acetyl Tetrapeptide-9, Ceramide NP, Phytosteryl Isostearate, Hydrogenated Lecithin, Paeonia Suffruticosa Root Extract, Scutellaria Baicalensis Root Extract, Hesperidin Methyl Chalcone, Allantoin, Tocopheryl Acetate, Lactobacillus/Soybean Ferment Extract, Xanthan Gum, Adenosine, Viscum Album (Mistletoe) Leaf Extract, Imperata Cylindrica Root Extract, Synthetic Fluorphlogopite, Mannitol, Carbomer, Sodium Hydroxide, Disodium EDTA, Behenyl Alcohol, Batyl Alcohol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Glyceryl Stearate, Steareth-20, Tin Oxide.",0,0,0,0,1,1,0,0,0,0,0,0,1,0
Not Suitable ,PERRICONE MD,Neuropeptide Firming & Illuminating Under-Eye Cream,$170,5,"Water, Butylene Glycol, Glycerin, Dimethicone, Cyclopentasiloxane, Stearic Acid, Niacinamide, 1,2-Hexanediol, Cetearyl Alcohol, Sucrose Distearate, Cyclohexasiloxane, Caprylic/Capric Triglyceride, Behenic Acid, Polyglyceryl-10 Myristate, Cetyl Ethylhexanoate, Simmondsia Chinensis (Jojoba) Seed Oil, Macadamia Ternifolia Seed Oil, Argania Spinosa Kernel Oil, Titanium Dioxide, Dipeptide-2, Palmitoyl Tetrapeptide-7, Acetyl Tetrapeptide-9, Ceramide NP, Phytosteryl Isostearate, Hydrogenated Lecithin, Paeonia Suffruticosa Root Extract, Scutellaria Baicalensis Root Extract, Hesperidin Methyl Chalcone, Allantoin, Tocopheryl Acetate, Lactobacillus/Soybean Ferment Extract, Xanthan Gum, Adenosine, Viscum Album (Mistletoe) Leaf Extract, Imperata Cylindrica Root Extract, Synthetic Fluorphlogopite, Mannitol, Carbomer, Sodium Hydroxide, Disodium EDTA, Behenyl Alcohol, Batyl Alcohol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Glyceryl Stearate, Steareth-20, Tin Oxide.",0,0,0,0,1,0,1,0,0,0,0,0,1,0
Not Suitable ,PERRICONE MD,Neuropeptide Firming & Illuminating Under-Eye Cream,$170,5,"Water, Butylene Glycol, Glycerin, Dimethicone, Cyclopentasiloxane, Stearic Acid, Niacinamide, 1,2-Hexanediol, Cetearyl Alcohol, Sucrose Distearate, Cyclohexasiloxane, Caprylic/Capric Triglyceride, Behenic Acid, Polyglyceryl-10 Myristate, Cetyl Ethylhexanoate, Simmondsia Chinensis (Jojoba) Seed Oil, Macadamia Ternifolia Seed Oil, Argania Spinosa Kernel Oil, Titanium Dioxide, Dipeptide-2, Palmitoyl Tetrapeptide-7, Acetyl Tetrapeptide-9, Ceramide NP, Phytosteryl Isostearate, Hydrogenated Lecithin, Paeonia Suffruticosa Root Extract, Scutellaria Baicalensis Root Extract, Hesperidin Methyl Chalcone, Allantoin, Tocopheryl Acetate, Lactobacillus/Soybean Ferment Extract, Xanthan Gum, Adenosine, Viscum Album (Mistletoe) Leaf Extract, Imperata Cylindrica Root Extract, Synthetic Fluorphlogopite, Mannitol, Carbomer, Sodium Hydroxide, Disodium EDTA, Behenyl Alcohol, Batyl Alcohol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Glyceryl Stearate, Steareth-20, Tin Oxide.",0,0,0,0,1,0,0,1,0,0,0,0,1,0
Not Suitable ,PERRICONE MD,Neuropeptide Firming & Illuminating Under-Eye Cream,$170,5,"Water, Butylene Glycol, Glycerin, Dimethicone, Cyclopentasiloxane, Stearic Acid, Niacinamide, 1,2-Hexanediol, Cetearyl Alcohol, Sucrose Distearate, Cyclohexasiloxane, Caprylic/Capric Triglyceride, Behenic Acid, Polyglyceryl-10 Myristate, Cetyl Ethylhexanoate, Simmondsia Chinensis (Jojoba) Seed Oil, Macadamia Ternifolia Seed Oil, Argania Spinosa Kernel Oil, Titanium Dioxide, Dipeptide-2, Palmitoyl Tetrapeptide-7, Acetyl Tetrapeptide-9, Ceramide NP, Phytosteryl Isostearate, Hydrogenated Lecithin, Paeonia Suffruticosa Root Extract, Scutellaria Baicalensis Root Extract, Hesperidin Methyl Chalcone, Allantoin, Tocopheryl Acetate, Lactobacillus/Soybean Ferment Extract, Xanthan Gum, Adenosine, Viscum Album (Mistletoe) Leaf Extract, Imperata Cylindrica Root Extract, Synthetic Fluorphlogopite, Mannitol, Carbomer, Sodium Hydroxide, Disodium EDTA, Behenyl Alcohol, Batyl Alcohol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Glyceryl Stearate, Steareth-20, Tin Oxide.",0,0,0,0,1,0,0,0,1,0,0,0,1,0
Not Suitable ,PERRICONE MD,Neuropeptide Firming & Illuminating Under-Eye Cream,$170,5,"Water, Butylene Glycol, Glycerin, Dimethicone, Cyclopentasiloxane, Stearic Acid, Niacinamide, 1,2-Hexanediol, Cetearyl Alcohol, Sucrose Distearate, Cyclohexasiloxane, Caprylic/Capric Triglyceride, Behenic Acid, Polyglyceryl-10 Myristate, Cetyl Ethylhexanoate, Simmondsia Chinensis (Jojoba) Seed Oil, Macadamia Ternifolia Seed Oil, Argania Spinosa Kernel Oil, Titanium Dioxide, Dipeptide-2, Palmitoyl Tetrapeptide-7, Acetyl Tetrapeptide-9, Ceramide NP, Phytosteryl Isostearate, Hydrogenated Lecithin, Paeonia Suffruticosa Root Extract, Scutellaria Baicalensis Root Extract, Hesperidin Methyl Chalcone, Allantoin, Tocopheryl Acetate, Lactobacillus/Soybean Ferment Extract, Xanthan Gum, Adenosine, Viscum Album (Mistletoe) Leaf Extract, Imperata Cylindrica Root Extract, Synthetic Fluorphlogopite, Mannitol, Carbomer, Sodium Hydroxide, Disodium EDTA, Behenyl Alcohol, Batyl Alcohol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Glyceryl Stearate, Steareth-20, Tin Oxide.",0,0,0,0,1,1,0,0,0,0,0,0,0,1
Not Suitable ,PERRICONE MD,Neuropeptide Firming & Illuminating Under-Eye Cream,$170,5,"Water, Butylene Glycol, Glycerin, Dimethicone, Cyclopentasiloxane, Stearic Acid, Niacinamide, 1,2-Hexanediol, Cetearyl Alcohol, Sucrose Distearate, Cyclohexasiloxane, Caprylic/Capric Triglyceride, Behenic Acid, Polyglyceryl-10 Myristate, Cetyl Ethylhexanoate, Simmondsia Chinensis (Jojoba) Seed Oil, Macadamia Ternifolia Seed Oil, Argania Spinosa Kernel Oil, Titanium Dioxide, Dipeptide-2, Palmitoyl Tetrapeptide-7, Acetyl Tetrapeptide-9, Ceramide NP, Phytosteryl Isostearate, Hydrogenated Lecithin, Paeonia Suffruticosa Root Extract, Scutellaria Baicalensis Root Extract, Hesperidin Methyl Chalcone, Allantoin, Tocopheryl Acetate, Lactobacillus/Soybean Ferment Extract, Xanthan Gum, Adenosine, Viscum Album (Mistletoe) Leaf Extract, Imperata Cylindrica Root Extract, Synthetic Fluorphlogopite, Mannitol, Carbomer, Sodium Hydroxide, Disodium EDTA, Behenyl Alcohol, Batyl Alcohol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Glyceryl Stearate, Steareth-20, Tin Oxide.",0,0,0,0,1,0,1,0,0,0,0,0,0,1
Not Suitable ,PERRICONE MD,Neuropeptide Firming & Illuminating Under-Eye Cream,$170,5,"Water, Butylene Glycol, Glycerin, Dimethicone, Cyclopentasiloxane, Stearic Acid, Niacinamide, 1,2-Hexanediol, Cetearyl Alcohol, Sucrose Distearate, Cyclohexasiloxane, Caprylic/Capric Triglyceride, Behenic Acid, Polyglyceryl-10 Myristate, Cetyl Ethylhexanoate, Simmondsia Chinensis (Jojoba) Seed Oil, Macadamia Ternifolia Seed Oil, Argania Spinosa Kernel Oil, Titanium Dioxide, Dipeptide-2, Palmitoyl Tetrapeptide-7, Acetyl Tetrapeptide-9, Ceramide NP, Phytosteryl Isostearate, Hydrogenated Lecithin, Paeonia Suffruticosa Root Extract, Scutellaria Baicalensis Root Extract, Hesperidin Methyl Chalcone, Allantoin, Tocopheryl Acetate, Lactobacillus/Soybean Ferment Extract, Xanthan Gum, Adenosine, Viscum Album (Mistletoe) Leaf Extract, Imperata Cylindrica Root Extract, Synthetic Fluorphlogopite, Mannitol, Carbomer, Sodium Hydroxide, Disodium EDTA, Behenyl Alcohol, Batyl Alcohol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Glyceryl Stearate, Steareth-20, Tin Oxide.",0,0,0,0,1,0,0,1,0,0,0,0,0,1
Not Suitable ,PERRICONE MD,Neuropeptide Firming & Illuminating Under-Eye Cream,$170,5,"Water, Butylene Glycol, Glycerin, Dimethicone, Cyclopentasiloxane, Stearic Acid, Niacinamide, 1,2-Hexanediol, Cetearyl Alcohol, Sucrose Distearate, Cyclohexasiloxane, Caprylic/Capric Triglyceride, Behenic Acid, Polyglyceryl-10 Myristate, Cetyl Ethylhexanoate, Simmondsia Chinensis (Jojoba) Seed Oil, Macadamia Ternifolia Seed Oil, Argania Spinosa Kernel Oil, Titanium Dioxide, Dipeptide-2, Palmitoyl Tetrapeptide-7, Acetyl Tetrapeptide-9, Ceramide NP, Phytosteryl Isostearate, Hydrogenated Lecithin, Paeonia Suffruticosa Root Extract, Scutellaria Baicalensis Root Extract, Hesperidin Methyl Chalcone, Allantoin, Tocopheryl Acetate, Lactobacillus/Soybean Ferment Extract, Xanthan Gum, Adenosine, Viscum Album (Mistletoe) Leaf Extract, Imperata Cylindrica Root Extract, Synthetic Fluorphlogopite, Mannitol, Carbomer, Sodium Hydroxide, Disodium EDTA, Behenyl Alcohol, Batyl Alcohol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Glyceryl Stearate, Steareth-20, Tin Oxide.",0,0,0,0,1,0,0,0,1,0,0,0,0,1
Suitable,SK-II,Ultimate Revival Eye Cream,$195,3,"Water, Galactomyces Ferment Filtrate*, Glycerin, Niacinamide, Isopropyl Isostearate, Isohexadecane, Butylene Glycol, Caprylic/Capric Triglyceride, Pentylene Glycol, Dimethicone, Stearyl Alcohol, Inositol, Petrolatum, Polyacrylamide, Cetyl Alcohol, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Behenyl Alcohol, C13-14 Isoparaffin, Panthenol, Tocopheryl Acetate, Titanium Dioxide, Benzyl Alcohol, Polymethylsilsesquioxane, Dimethiconol, Methylparaben, Cetearyl Alcohol, Cetearyl Glucoside, Laureth-7, PEG-100 Stearate, Stearic Acid, Xanthan Gum, Disodium EDTA, Crithmum Maritimum Extract, Propylparaben, Ethylparaben, Palmaria Palmata Extract, Oryza Sativa (Rice) Bran Extract, Peg-7 Glyceryl Cocoate, Sodium Hydroxide, Fragrance, Polyquaternium-7, Litchi Chinensis Pericarp Extract, Saccharomyces Cerevisiae Extract, Palmitoyl Dipeptide-7, Methylsilanol Tri-PEG-8 Glyceryl Cocoate, Methicone, Hexapeptide-3, Ci 77492. *Pitera.",0,1,1,0,1,0,0,0,1,0,1,0,0,0
Not Suitable,SK-II,Ultimate Revival Eye Cream,$195,3,"Water, Galactomyces Ferment Filtrate*, Glycerin, Niacinamide, Isopropyl Isostearate, Isohexadecane, Butylene Glycol, Caprylic/Capric Triglyceride, Pentylene Glycol, Dimethicone, Stearyl Alcohol, Inositol, Petrolatum, Polyacrylamide, Cetyl Alcohol, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Behenyl Alcohol, C13-14 Isoparaffin, Panthenol, Tocopheryl Acetate, Titanium Dioxide, Benzyl Alcohol, Polymethylsilsesquioxane, Dimethiconol, Methylparaben, Cetearyl Alcohol, Cetearyl Glucoside, Laureth-7, PEG-100 Stearate, Stearic Acid, Xanthan Gum, Disodium EDTA, Crithmum Maritimum Extract, Propylparaben, Ethylparaben, Palmaria Palmata Extract, Oryza Sativa (Rice) Bran Extract, Peg-7 Glyceryl Cocoate, Sodium Hydroxide, Fragrance, Polyquaternium-7, Litchi Chinensis Pericarp Extract, Saccharomyces Cerevisiae Extract, Palmitoyl Dipeptide-7, Methylsilanol Tri-PEG-8 Glyceryl Cocoate, Methicone, Hexapeptide-3, Ci 77492. *Pitera.",1,0,0,1,0,1,1,1,0,1,0,1,1,1
Suitable,SK-II,Ultimate Revival Eye Cream,$195,3,"Water, Galactomyces Ferment Filtrate*, Glycerin, Niacinamide, Isopropyl Isostearate, Isohexadecane, Butylene Glycol, Caprylic/Capric Triglyceride, Pentylene Glycol, Dimethicone, Stearyl Alcohol, Inositol, Petrolatum, Polyacrylamide, Cetyl Alcohol, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Behenyl Alcohol, C13-14 Isoparaffin, Panthenol, Tocopheryl Acetate, Titanium Dioxide, Benzyl Alcohol, Polymethylsilsesquioxane, Dimethiconol, Methylparaben, Cetearyl Alcohol, Cetearyl Glucoside, Laureth-7, PEG-100 Stearate, Stearic Acid, Xanthan Gum, Disodium EDTA, Crithmum Maritimum Extract, Propylparaben, Ethylparaben, Palmaria Palmata Extract, Oryza Sativa (Rice) Bran Extract, Peg-7 Glyceryl Cocoate, Sodium Hydroxide, Fragrance, Polyquaternium-7, Litchi Chinensis Pericarp Extract, Saccharomyces Cerevisiae Extract, Palmitoyl Dipeptide-7, Methylsilanol Tri-PEG-8 Glyceryl Cocoate, Methicone, Hexapeptide-3, Ci 77492. *Pitera.",0,1,0,0,0,0,0,0,1,0,0,0,0,0
Suitable,SK-II,Ultimate Revival Eye Cream,$195,3,"Water, Galactomyces Ferment Filtrate*, Glycerin, Niacinamide, Isopropyl Isostearate, Isohexadecane, Butylene Glycol, Caprylic/Capric Triglyceride, Pentylene Glycol, Dimethicone, Stearyl Alcohol, Inositol, Petrolatum, Polyacrylamide, Cetyl Alcohol, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Behenyl Alcohol, C13-14 Isoparaffin, Panthenol, Tocopheryl Acetate, Titanium Dioxide, Benzyl Alcohol, Polymethylsilsesquioxane, Dimethiconol, Methylparaben, Cetearyl Alcohol, Cetearyl Glucoside, Laureth-7, PEG-100 Stearate, Stearic Acid, Xanthan Gum, Disodium EDTA, Crithmum Maritimum Extract, Propylparaben, Ethylparaben, Palmaria Palmata Extract, Oryza Sativa (Rice) Bran Extract, Peg-7 Glyceryl Cocoate, Sodium Hydroxide, Fragrance, Polyquaternium-7, Litchi Chinensis Pericarp Extract, Saccharomyces Cerevisiae Extract, Palmitoyl Dipeptide-7, Methylsilanol Tri-PEG-8 Glyceryl Cocoate, Methicone, Hexapeptide-3, Ci 77492. *Pitera.",0,1,0,0,0,0,0,0,0,0,1,0,0,0
Suitable,SK-II,Ultimate Revival Eye Cream,$195,3,"Water, Galactomyces Ferment Filtrate*, Glycerin, Niacinamide, Isopropyl Isostearate, Isohexadecane, Butylene Glycol, Caprylic/Capric Triglyceride, Pentylene Glycol, Dimethicone, Stearyl Alcohol, Inositol, Petrolatum, Polyacrylamide, Cetyl Alcohol, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Behenyl Alcohol, C13-14 Isoparaffin, Panthenol, Tocopheryl Acetate, Titanium Dioxide, Benzyl Alcohol, Polymethylsilsesquioxane, Dimethiconol, Methylparaben, Cetearyl Alcohol, Cetearyl Glucoside, Laureth-7, PEG-100 Stearate, Stearic Acid, Xanthan Gum, Disodium EDTA, Crithmum Maritimum Extract, Propylparaben, Ethylparaben, Palmaria Palmata Extract, Oryza Sativa (Rice) Bran Extract, Peg-7 Glyceryl Cocoate, Sodium Hydroxide, Fragrance, Polyquaternium-7, Litchi Chinensis Pericarp Extract, Saccharomyces Cerevisiae Extract, Palmitoyl Dipeptide-7, Methylsilanol Tri-PEG-8 Glyceryl Cocoate, Methicone, Hexapeptide-3, Ci 77492. *Pitera.",0,0,1,0,0,0,0,0,1,0,0,0,0,0
Suitable,SK-II,Ultimate Revival Eye Cream,$195,3,"Water, Galactomyces Ferment Filtrate*, Glycerin, Niacinamide, Isopropyl Isostearate, Isohexadecane, Butylene Glycol, Caprylic/Capric Triglyceride, Pentylene Glycol, Dimethicone, Stearyl Alcohol, Inositol, Petrolatum, Polyacrylamide, Cetyl Alcohol, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Behenyl Alcohol, C13-14 Isoparaffin, Panthenol, Tocopheryl Acetate, Titanium Dioxide, Benzyl Alcohol, Polymethylsilsesquioxane, Dimethiconol, Methylparaben, Cetearyl Alcohol, Cetearyl Glucoside, Laureth-7, PEG-100 Stearate, Stearic Acid, Xanthan Gum, Disodium EDTA, Crithmum Maritimum Extract, Propylparaben, Ethylparaben, Palmaria Palmata Extract, Oryza Sativa (Rice) Bran Extract, Peg-7 Glyceryl Cocoate, Sodium Hydroxide, Fragrance, Polyquaternium-7, Litchi Chinensis Pericarp Extract, Saccharomyces Cerevisiae Extract, Palmitoyl Dipeptide-7, Methylsilanol Tri-PEG-8 Glyceryl Cocoate, Methicone, Hexapeptide-3, Ci 77492. *Pitera.",0,0,1,0,0,0,0,0,0,0,1,0,0,0
Suitable,SK-II,Ultimate Revival Eye Cream,$195,3,"Water, Galactomyces Ferment Filtrate*, Glycerin, Niacinamide, Isopropyl Isostearate, Isohexadecane, Butylene Glycol, Caprylic/Capric Triglyceride, Pentylene Glycol, Dimethicone, Stearyl Alcohol, Inositol, Petrolatum, Polyacrylamide, Cetyl Alcohol, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Behenyl Alcohol, C13-14 Isoparaffin, Panthenol, Tocopheryl Acetate, Titanium Dioxide, Benzyl Alcohol, Polymethylsilsesquioxane, Dimethiconol, Methylparaben, Cetearyl Alcohol, Cetearyl Glucoside, Laureth-7, PEG-100 Stearate, Stearic Acid, Xanthan Gum, Disodium EDTA, Crithmum Maritimum Extract, Propylparaben, Ethylparaben, Palmaria Palmata Extract, Oryza Sativa (Rice) Bran Extract, Peg-7 Glyceryl Cocoate, Sodium Hydroxide, Fragrance, Polyquaternium-7, Litchi Chinensis Pericarp Extract, Saccharomyces Cerevisiae Extract, Palmitoyl Dipeptide-7, Methylsilanol Tri-PEG-8 Glyceryl Cocoate, Methicone, Hexapeptide-3, Ci 77492. *Pitera.",0,0,0,0,1,0,0,0,1,0,0,0,0,0
Suitable,SK-II,Ultimate Revival Eye Cream,$195,3,"Water, Galactomyces Ferment Filtrate*, Glycerin, Niacinamide, Isopropyl Isostearate, Isohexadecane, Butylene Glycol, Caprylic/Capric Triglyceride, Pentylene Glycol, Dimethicone, Stearyl Alcohol, Inositol, Petrolatum, Polyacrylamide, Cetyl Alcohol, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Behenyl Alcohol, C13-14 Isoparaffin, Panthenol, Tocopheryl Acetate, Titanium Dioxide, Benzyl Alcohol, Polymethylsilsesquioxane, Dimethiconol, Methylparaben, Cetearyl Alcohol, Cetearyl Glucoside, Laureth-7, PEG-100 Stearate, Stearic Acid, Xanthan Gum, Disodium EDTA, Crithmum Maritimum Extract, Propylparaben, Ethylparaben, Palmaria Palmata Extract, Oryza Sativa (Rice) Bran Extract, Peg-7 Glyceryl Cocoate, Sodium Hydroxide, Fragrance, Polyquaternium-7, Litchi Chinensis Pericarp Extract, Saccharomyces Cerevisiae Extract, Palmitoyl Dipeptide-7, Methylsilanol Tri-PEG-8 Glyceryl Cocoate, Methicone, Hexapeptide-3, Ci 77492. *Pitera.",0,0,0,0,1,0,0,0,0,0,1,0,0,0
